what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1375695928626
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375695931797
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375696921873
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375696947758
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375697232030
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1375697232078
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375697232635
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375697234744
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375697247603
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375697746859
error,log,,,"Core exception while retrieving the content description",1375697762588
error,log,,,"Core exception while retrieving the content description",1375697762590
error,log,,,"Core exception while retrieving the content description",1375697762591
error,log,,,"Core exception while retrieving the content description",1375697762593
error,log,,,"Core exception while retrieving the content description",1375697762594
error,log,,,"Core exception while retrieving the content description",1375697762596
error,log,,,"Core exception while retrieving the content description",1375697762597
error,log,,,"Core exception while retrieving the content description",1375697762598
error,log,,,"Core exception while retrieving the content description",1375697762602
error,log,,,"Core exception while retrieving the content description",1375697762607
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375697765430
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375697766511
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1375697766516
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1375697784950
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375697806400
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375697811625
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375697815486
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375697818455
